did,snippet_id,var_name,cognitive_complexity,value,pl,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,HCPL,HDIF,HEFF,HNDB,HPL,HPV,HTRP,HVOL,MI,MIMS,MISEI,MISM,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR
1,15,1_confidence,9,1.35,Java,0,0,0,0,0,0,0,0,277.632,20.1143,18654.6,703.381,159,57,1036.37,927.43,86.3915,50.5214,49.5467,28.9747,6,3,3,0,0,0,0,0,0,0,19,19,22,1
1,16,1_confidence,0,3.78048780487805,Java,0,0,0,0,0,0,0,0,87.1327,10,1604.74,137.068,35,24,89.152,160.474,115.337,67.4487,90.7974,53.0979,1,0,0,0,0,0,0,0,0,0,6,6,4,1
1,16,1_difficulty,0,3.78048780487805,Java,0,0,0,0,0,0,0,0,87.1327,10,1604.74,137.068,35,24,89.152,160.474,115.337,67.4487,90.7974,53.0979,1,0,0,0,0,0,0,0,0,0,6,6,4,1
1,17,1_difficulty,4,3.125,Java,0,0,0,0,0,0,0,0,138.974,15,6868.07,361.318,90,34,381.56,457.872,94.5813,55.3107,61.0566,35.7056,3,1,1,0,0,0,0,0,0,0,15,15,11,1
1,17,1_confidence,4,3.1,Java,0,0,0,0,0,0,0,0,138.974,15,6868.07,361.318,90,34,381.56,457.872,94.5813,55.3107,61.0566,35.7056,3,1,1,0,0,0,0,0,0,0,15,15,11,1
1,18,1_confidence,7,2.60975609756098,Java,0,0,0,0,0,0,0,0,186.211,30.875,16815.3,656.351,101,42,934.182,544.624,88.5586,51.7887,52.5714,30.7435,5,2,2,0,0,0,0,0,0,0,20,20,19,1
1,18,1_difficulty,7,2.31707317073171,Java,0,0,0,0,0,0,0,0,186.211,30.875,16815.3,656.351,101,42,934.182,544.624,88.5586,51.7887,52.5714,30.7435,5,2,2,0,0,0,0,0,0,0,20,20,19,1
1,19,1_difficulty,3,1.95,Java,0,0,0,0,0,0,0,0,212.183,29.9667,15724.7,627.655,95,46,873.592,524.738,98.897,57.8345,67.2828,39.3467,3,2,2,0,0,0,0,0,0,0,11,11,11,1
1,19,1_confidence,3,2.05,Java,0,0,0,0,0,0,0,0,212.183,29.9667,15724.7,627.655,95,46,873.592,524.738,98.897,57.8345,67.2828,39.3467,3,2,2,0,0,0,0,0,0,0,11,11,11,1
1,2,1_difficulty,5,2.97560975609756,Java,0,0,0,0,0,0,0,0,135.258,23.625,10129.8,468.166,85,33,562.765,428.773,94.6928,55.3759,61.3192,35.8592,4,2,2,0,0,0,0,0,0,0,15,15,13,1
1,2,1_confidence,5,3.39024390243902,Java,0,0,0,0,0,0,0,0,135.258,23.625,10129.8,468.166,85,33,562.765,428.773,94.6928,55.3759,61.3192,35.8592,4,2,2,0,0,0,0,0,0,0,15,15,13,1
1,20,1_confidence,4,3.24390243902439,Java,0,0,0,0,0,0,0,0,140.344,17.7692,4972.02,291.31,55,34,276.223,279.81,100.757,58.9223,69.9664,40.916,3,2,2,0,0,0,0,0,0,0,12,12,8,1
1,20,1_difficulty,4,3.19512195121951,Java,0,0,0,0,0,0,0,0,140.344,17.7692,4972.02,291.31,55,34,276.223,279.81,100.757,58.9223,69.9664,40.916,3,2,2,0,0,0,0,0,0,0,12,12,8,1
1,21,1_confidence,2,2.48780487804878,Java,0,0,0,0,0,0,0,0,167.149,20,9408.02,445.655,89,39,522.668,470.401,101.009,59.0699,70.3305,41.1289,3,1,1,0,0,0,0,0,0,0,10,11,11,1
1,21,1_difficulty,2,2.48780487804878,Java,0,0,0,0,0,0,0,0,167.149,20,9408.02,445.655,89,39,522.668,470.401,101.009,59.0699,70.3305,41.1289,3,1,1,0,0,0,0,0,0,0,10,11,11,1
1,22,1_difficulty,2,2.45,Java,0,0,0,0,0,0,0,0,191.155,20.1389,8195.92,406.504,75,43,455.329,406.97,101.993,59.6448,94.162,55.0655,2,1,1,0,0,0.0909091,1,0,0.0909091,1,10,10,7,1
1,22,1_confidence,2,2.41463414634146,Java,0,0,0,0,0,0,0,0,191.155,20.1389,8195.92,406.504,75,43,455.329,406.97,101.993,59.6448,94.162,55.0655,2,1,1,0,0,0.0909091,1,0,0.0909091,1,10,10,7,1
1,23,1_difficulty,2,3.41463414634146,Java,0,0,0,0,0,0,0,0,145.042,18,5816.61,323.43,63,35,323.145,323.145,111.237,65.0511,85.0862,49.758,3,1,1,0,0,0,0,0,0,0,6,6,9,1
1,23,1_confidence,2,3.4390243902439,Java,0,0,0,0,0,0,0,0,145.042,18,5816.61,323.43,63,35,323.145,323.145,111.237,65.0511,85.0862,49.758,3,1,1,0,0,0,0,0,0,0,6,6,9,1
1,3,1_confidence,5,2.82926829268293,Java,0,0,0,0,0,0,0,0,83.6515,28.5714,7883.92,396.121,61,23,437.996,275.937,95.9392,56.1048,63.1174,36.9107,4,2,2,0,0,0,0,0,0,0,16,16,11,2
1,3,1_difficulty,5,2.39024390243902,Java,0,0,0,0,0,0,0,0,83.6515,28.5714,7883.92,396.121,61,23,437.996,275.937,95.9392,56.1048,63.1174,36.9107,4,2,2,0,0,0,0,0,0,0,16,16,11,2
1,4,1_difficulty,7,2.41463414634146,Java,0,0,0,0,0,0,0,0,167.594,26.5294,13601.2,569.795,97,39,755.622,512.684,94.651,55.3515,61.3608,35.8835,5,3,3,0,0,0,0,0,0,0,14,14,15,1
1,4,1_confidence,7,3,Java,0,0,0,0,0,0,0,0,167.594,26.5294,13601.2,569.795,97,39,755.622,512.684,94.651,55.3515,61.3608,35.8835,5,3,3,0,0,0,0,0,0,0,14,14,15,1
1,5,1_difficulty,5,1.97560975609756,Java,0,0,0,0,0,0,0,0,214.45,22.9048,11577.6,511.775,91,47,643.201,505.468,91.8094,53.6897,57.1594,33.4266,4,3,2,0,0,0,0,0,0,0,17,17,12,1
1,5,1_confidence,5,2.48780487804878,Java,0,0,0,0,0,0,0,0,214.45,22.9048,11577.6,511.775,91,47,643.201,505.468,91.8094,53.6897,57.1594,33.4266,4,3,2,0,0,0,0,0,0,0,17,17,12,1
1,6,1_confidence,1,3.26829268292683,Java,0,0,0,0,0,0,0,0,92.5293,14.2222,2707.88,194.276,41,25,150.438,190.398,111.721,65.3338,85.6819,50.1064,2,1,1,0,0,0,0,0,0,0,7,7,7,1
1,6,1_difficulty,1,3.1219512195122,Java,0,0,0,0,0,0,0,0,92.5293,14.2222,2707.88,194.276,41,25,150.438,190.398,111.721,65.3338,85.6819,50.1064,2,1,1,0,0,0,0,0,0,0,7,7,7,1
1,7,1_difficulty,3,3.3,Java,0,0,0,0,0,0,0,0,123.73,18.2083,5051.63,294.411,56,31,280.646,277.435,107.37,62.7895,79.5068,46.4952,3,2,2,0,0,0,0,0,0,0,8,8,8,1
1,7,1_confidence,3,3.51219512195122,Java,0,0,0,0,0,0,0,0,123.73,18.2083,5051.63,294.411,56,31,280.646,277.435,107.37,62.7895,79.5068,46.4952,3,2,2,0,0,0,0,0,0,0,8,8,8,1
1,8,1_confidence,1,2.56410256410256,Java,0,0,0,0,0,0,0,0,108.278,15.3,3236.31,218.793,44,28,179.795,211.524,107.102,62.633,79.0189,46.2099,2,1,1,0,0,0,0,0,0,0,9,10,6,1
1,8,1_difficulty,1,2.51282051282051,Java,0,0,0,0,0,0,0,0,108.278,15.3,3236.31,218.793,44,28,179.795,211.524,107.102,62.633,79.0189,46.2099,2,1,1,0,0,0,0,0,0,0,9,10,6,1
1,9,1_confidence,3,3.39024390243902,Java,0,0,0,0,0,0,0,0,130.292,17.1818,4209.55,260.71,49,32,233.864,245,102.858,60.1506,72.9967,42.6881,3,2,2,0,0,0,0,0,0,0,11,11,9,1
1,9,1_difficulty,3,3.17073170731707,Java,0,0,0,0,0,0,0,0,130.292,17.1818,4209.55,260.71,49,32,233.864,245,102.858,60.1506,72.9967,42.6881,3,2,2,0,0,0,0,0,0,0,11,11,9,1
3,1,3_perceived_readability,3,2.99173553719008,Java,0,0,0,0,0,0,0,0,114.968,14.4444,2877,202.283,41,29,159.834,199.177,101.228,59.1977,104.781,61.2757,3,2,2,0,0,0.235294,4,1,0.235294,4,13,14,6,0
3,10,3_perceived_readability,2,3.34710743801653,Java,0,0,0,0,0,0,0,0,94.7101,10.2857,1910.62,153.975,40,25,106.145,185.754,102.428,59.8991,104.515,61.1201,5,1,1,0,2,0.2,3,2,0.2,3,12,14,5,1
3,100,3_perceived_readability,5,2.13223140495868,Java,0,0,0,0,0,0,0,0,144.626,19.4444,5836.45,324.165,59,34,324.247,300.16,101.572,59.3986,99.7901,58.3568,4,3,3,0,0,0.153846,2,2,0.153846,2,11,11,6,1
3,11,3_perceived_readability,1,3.64462809917355,Java,0,0,0,0,0,0,0,0,72.9545,9,1067.33,104.44,27,21,59.2963,118.593,114.183,66.7735,115.271,67.4098,2,1,1,0,0,0.125,1,1,0.125,1,7,8,4,0
3,12,3_perceived_readability,0,3.53719008264463,Java,0,0,0,0,0,0,0,0,48.1808,5.14286,473.143,60.7195,23,16,26.2857,92,118.23,69.1405,122.604,71.698,1,0,0,0,2,0.142857,1,1,0.142857,1,6,7,4,0
3,13,3_perceived_readability,8,3.04132231404959,Java,0,0,0,0,0,0,0,0,108.278,17.1,4192.49,260.005,51,28,232.916,245.175,104.955,61.377,118.051,69.0354,8,2,1,0,1,0.4,6,5,0.4,6,9,9,6,3
3,14,3_perceived_readability,1,4.0495867768595,Java,0,0,0,0,0,0,0,0,64.9126,11.2,1284.57,118.17,27,19,71.3652,114.694,114.356,66.8751,127,74.2688,2,1,1,0,0,0.3,3,2,0.3,3,7,12,4,1
3,15,3_perceived_readability,0,1.83471074380165,Java,0,0,0,0,0,0,0,0,129.691,24,7490.74,382.84,63,31,416.152,312.114,111.878,65.4257,124.799,72.982,1,0,0,0,0,0.333333,3,2,0.333333,3,6,6,3,0
3,16,3_perceived_readability,1,2.90082644628099,Java,0,0,0,0,0,0,0,0,64.9126,9.8,1207.26,113.379,29,19,67.0701,123.19,116.482,68.1182,120.183,70.2827,2,1,1,0,3,0.142857,1,1,0.142857,1,6,6,4,0
3,17,3_perceived_readability,1,3.73553719008264,Java,0,0,0,0,0,0,0,0,116.239,13.125,2614.2,189.769,41,29,145.233,199.177,111.486,65.1967,111.381,65.1351,2,1,1,0,1,0.125,1,1,0.125,1,7,9,6,0
3,18,3_perceived_readability,0,2.47107438016529,Java,0,0,0,0,0,0,0,0,117.759,11,2671.89,192.551,50,29,148.438,242.899,113.182,66.1881,132.144,77.2774,1,0,0,0,1,0.5,6,5,0.5,6,6,6,4,1
3,19,3_perceived_readability,0,3.55371900826446,Java,0,0,0,0,0,0,0,0,76.1075,6.5,956.548,97.0818,33,22,53.1416,147.161,115.788,67.712,135.904,79.4758,1,0,0,0,0,0.5,6,5,0.5,6,6,7,3,7
3,2,3_perceived_readability,5,3.74380165289256,Java,0,0,0,0,0,0,0,0,113.112,12.2727,3458,228.674,58,29,192.111,281.763,100.491,58.7666,104.656,61.2021,4,2,2,0,1,0.25,4,1,0.25,4,12,14,7,0
3,20,3_perceived_readability,1,3.26446280991736,Java,0,0,0,0,0,0,0,0,62.671,7.71429,852.013,89.8733,26,19,47.334,110.446,120.004,70.1775,134.463,78.6333,2,0,0,0,2,0.285714,2,2,0.285714,2,5,6,3,0
3,21,3_perceived_readability,1,3.72727272727273,Java,0,0,0,0,0,0,0,0,81.8323,7,949.948,96.6347,30,23,52.7749,135.707,109.18,63.8482,119.989,70.1691,3,2,1,0,1,0.307692,4,1,0.307692,4,9,9,6,0
3,22,3_perceived_readability,0,2.73553719008264,Java,0,0,0,0,0,0,0,0,68.8127,9.33333,1371.49,123.442,34,20,76.194,146.946,115.795,67.7165,135.915,79.4823,1,0,0,0,4,0.5,6,5,0.5,6,6,6,4,0
3,23,3_perceived_readability,3,3.93388429752066,Java,0,0,0,0,0,0,0,0,77.303,10.5,2341.2,176.316,50,22,130.067,222.972,108.506,63.454,113.082,66.1297,3,1,1,0,2,0.2,2,2,0.2,2,8,8,5,1
3,24,3_perceived_readability,0,3.47933884297521,Java,0,0,0,0,0,0,0,0,47.7744,14,1312.72,119.889,24,15,72.9286,93.7654,115.634,67.6223,128.741,75.2872,1,0,0,0,3,0.3,3,2,0.3,3,7,9,4,1
3,25,3_perceived_readability,2,2.09917355371901,Java,0,0,0,0,0,0,0,0,165.231,21.6667,9437.52,446.586,83,38,524.307,435.578,102.886,60.1674,111.01,64.9184,4,1,1,0,6,0.307692,4,2,0.307692,4,9,9,5,2
3,26,3_perceived_readability,2,2.38842975206612,Java,0,0,0,0,0,0,0,0,111.906,13.5333,4141.91,257.91,63,29,230.106,306.053,105.181,61.5096,111.219,65.0403,2,1,1,0,0,0.25,3,2,0.25,3,9,9,4,0
3,27,3_perceived_readability,0,3.75206611570248,Java,0,0,0,0,0,0,0,0,91.8226,12,2619.14,190.008,47,25,145.507,218.261,113.738,66.5134,132.947,77.7466,1,0,0,0,0,0.5,6,5,0.5,6,6,6,4,1
3,28,3_perceived_readability,4,2.86776859504132,Java,0,0,0,0,0,0,0,0,115.652,27.6,6766.83,357.759,51,28,375.935,245.175,106.105,62.0495,112.653,65.8788,3,2,2,0,3,0.25,3,2,0.25,3,9,9,6,1
3,29,3_perceived_readability,0,3.94214876033058,Java,0,0,0,0,0,0,0,0,35.1613,3,177.621,31.5983,16,13,9.86784,59.207,123.476,72.208,139.37,81.5032,1,0,0,0,0,0.285714,2,2,0.285714,2,5,6,3,0
3,3,3_perceived_readability,2,2.69421487603306,Java,0,0,0,0,0,0,0,0,91.8226,14.25,3374.92,224.997,51,25,187.496,236.837,108.193,63.2706,112.629,65.865,3,1,1,0,2,0.2,2,1,0.2,2,8,8,6,1
3,30,3_perceived_readability,1,2.79338842975207,Java,0,0,0,0,0,0,0,0,68.8127,11.6667,1714.36,143.242,34,20,95.2425,146.946,113.068,66.1216,132.082,77.2409,2,1,1,0,2,0.5,7,6,0.5,7,7,7,4,1
3,31,3_perceived_readability,2,3.26446280991736,Java,0,0,0,0,0,0,0,0,91.1935,23.3333,4749.74,282.562,45,23,263.874,203.56,107.072,62.6152,109.755,64.1845,3,1,1,0,1,0.181818,2,2,0.181818,2,9,11,5,0
3,32,3_perceived_readability,0,4.22314049586777,Java,0,0,0,0,0,0,0,0,57.7052,7.07143,973.082,98.1973,33,18,54.0601,137.608,119.09,69.6434,140.668,82.2622,1,0,0,0,0,0.5,5,4,0.5,5,5,5,3,0
3,33,3_perceived_readability,0,4.01652892561984,Java,0,0,0,0,0,0,0,0,35.1613,4.28571,333.04,48.0467,21,13,18.5022,77.7092,122.062,71.3811,147.822,86.4457,1,0,0,0,0,0.642857,9,8,0.642857,9,5,5,3,3
3,34,3_perceived_readability,1,4.34710743801653,Java,0,0,0,0,0,0,0,0,77.303,9.625,1716.88,143.382,40,22,95.3823,178.377,102.868,60.1569,112.106,65.5593,4,1,1,0,3,0.333333,6,2,0.333333,6,12,14,6,0
3,35,3_perceived_readability,0,2.00826446280992,Java,0,0,0,0,0,0,0,0,76.1075,7.5,1471.61,129.379,44,22,81.7562,196.215,111.794,65.3768,127.76,74.7133,1,0,0,0,4,0.416667,5,5,0.416667,5,7,7,3,1
3,36,3_perceived_readability,1,2.54545454545455,Java,0,0,0,0,0,0,0,0,110.439,17.5,3869.92,246.491,46,28,214.996,221.138,106.871,62.4978,113.657,66.466,2,1,1,0,4,0.25,3,1,0.25,3,9,9,5,0
3,37,3_perceived_readability,5,2.57851239669421,Java,0,0,0,0,0,0,0,0,133.821,33.8,11721.6,516.011,70,31,651.202,346.794,105.75,61.8419,102.06,59.6844,5,2,2,0,10,0.111111,1,1,0.111111,1,8,10,6,0
3,38,3_perceived_readability,2,2.77685950413223,Java,0,0,0,0,0,0,0,0,89.1384,12.1429,1948.61,156.009,35,24,108.256,160.474,108.539,63.4729,104.618,61.18,2,2,2,0,0,0.1,1,1,0.1,1,9,9,7,0
3,39,3_perceived_readability,1,2.96694214876033,Java,0,0,0,0,0,0,0,0,81.0733,7.63636,1312.66,119.886,38,23,72.9253,171.895,114.75,67.1051,117.684,68.8211,2,0,0,0,2,0.142857,1,1,0.142857,1,6,7,3,0
3,4,3_perceived_readability,0,4.03305785123967,Java,0,0,0,0,0,0,0,0,67.7572,8.35714,939.093,95.8972,26,20,52.1718,112.37,117.19,68.5322,140.073,81.9138,1,0,0,0,0,0.6,9,8,0.6,9,6,7,3,3
3,40,3_perceived_readability,0,2.90909090909091,Java,0,0,0,0,0,0,0,0,84.9966,14.1667,2755.6,196.552,43,23,153.089,194.513,114.337,66.8637,135.956,79.5065,1,0,0,0,6,0.6,9,8,0.6,9,6,7,4,1
3,41,3_perceived_readability,3,2.42148760330579,Java,0,0,0,0,0,0,0,0,63.6155,10.8333,1380.58,123.986,30,19,76.6987,127.438,109.277,63.9049,117.332,68.615,4,1,1,0,2,0.25,3,2,0.25,3,9,9,4,0
3,42,3_perceived_readability,3,3.08264462809917,Java,0,0,0,0,0,0,0,0,82.6034,12.1875,1984.71,157.93,36,23,110.262,162.848,108.232,63.2937,118.621,69.3692,3,2,2,0,2,0.307692,4,2,0.307692,4,9,9,5,1
3,43,3_perceived_readability,0,3.28925619834711,Java,0,0,0,0,0,0,0,0,48.7291,7.5,660,75.8047,22,16,36.6667,88,121.415,71.0029,129.122,75.51,1,0,0,0,1,0.166667,1,0,0.166667,1,5,5,3,3
3,44,3_perceived_readability,0,4.07438016528926,Java,0,0,0,0,0,0,0,0,31.0196,5,394.346,53.7756,22,12,21.9081,78.8692,121.985,71.336,129.944,75.9906,1,0,0,0,0,0.166667,1,1,0.166667,1,5,6,3,1
3,45,3_perceived_readability,0,3.84297520661157,Java,0,0,0,0,0,0,0,0,82.6034,8.4375,1641.2,139.137,43,23,91.178,194.513,117.291,68.5909,130.447,76.2848,1,0,0,0,1,0.285714,2,2,0.285714,2,5,6,3,0
3,46,3_perceived_readability,2,3.7603305785124,Java,0,0,0,0,0,0,0,0,51.0196,10.5,924,94.8669,22,16,51.3333,88,115.734,67.6808,135.928,79.4903,2,1,1,0,2,0.5,7,7,0.5,7,7,7,3,1
3,47,3_perceived_readability,0,3.87603305785124,Java,0,0,0,0,0,0,0,0,59.7154,10.4,1301.02,119.176,30,18,72.2787,125.098,119.586,69.9332,143.8,84.0937,1,0,0,0,2,0.615385,8,8,0.615385,8,5,5,3,1
3,48,3_perceived_readability,0,3.93388429752066,Java,0,0,0,0,0,0,0,0,27.1194,3.75,246.484,39.3121,19,11,13.6936,65.7292,122.932,71.8902,148.046,86.5767,1,0,0,0,1,0.583333,7,6,0.583333,7,5,5,3,3
3,49,3_perceived_readability,1,4.0495867768595,Java,0,0,0,0,0,0,0,0,59.7154,7.8,715.559,80.0013,22,18,39.7533,91.7383,109.74,64.1752,112.38,65.7193,2,1,1,0,1,0.166667,2,1,0.166667,2,10,15,5,0
3,5,3_perceived_readability,1,4.1900826446281,Java,0,0,0,0,0,0,0,0,63.6155,6.5,717.9,80.1757,26,19,39.8833,110.446,114.553,66.9899,129.974,76.0079,2,1,1,0,2,0.363636,4,4,0.363636,4,7,7,4,0
3,50,3_perceived_readability,2,4.16528925619835,Java,0,0,0,0,0,0,0,0,54.6292,7.2,706.314,79.3107,24,17,39.2396,98.0991,110.868,64.835,119.525,69.8974,3,1,1,0,3,0.25,3,2,0.25,3,9,10,5,1
3,51,3_perceived_readability,1,3.91735537190083,Java,0,0,0,0,0,0,0,0,68.8127,12.8333,1719.41,143.522,31,20,95.5226,133.98,113.548,66.4025,121.673,71.1537,2,1,1,0,0,0.222222,2,2,0.222222,2,7,8,4,1
3,52,3_perceived_readability,0,2.64462809917355,Java,0,0,0,0,0,0,0,0,101.409,8.61539,1802.47,148.108,44,27,100.137,209.215,116.912,68.3694,129.9,75.9652,1,0,0,0,6,0.285714,2,2,0.285714,2,5,8,3,0
3,53,3_perceived_readability,1,2.72727272727273,Java,0,0,0,0,0,0,0,0,135.748,17.8571,4285.71,263.845,48,32,238.095,240,104.739,61.2508,112.441,65.7547,2,2,2,0,5,0.285714,4,2,0.285714,4,10,12,5,0
3,54,3_perceived_readability,0,3.60330578512397,Java,0,0,0,0,0,0,0,0,43.6515,6.28571,687.613,77.9045,28,15,38.2007,109.393,120.283,70.3412,143.451,83.8896,1,0,0,0,2,0.545455,6,2,0.545455,6,5,8,3,0
3,55,3_perceived_readability,3,2.71900826446281,Java,0,0,0,0,0,0,0,0,83.6515,12.5714,2217.84,170.067,39,23,123.213,176.419,106.109,62.0522,114.52,66.9705,3,2,2,0,2,0.285714,4,2,0.285714,4,10,11,5,0
3,56,3_perceived_readability,0,3.61157024793388,Java,0,0,0,0,0,0,0,0,53.5635,8.25,910.482,93.9394,27,17,50.5824,110.361,120.238,70.3144,143.385,83.8509,1,0,0,0,0,0.545455,6,6,0.545455,6,5,5,3,1
3,57,3_perceived_readability,0,3.60330578512397,Java,0,0,0,0,0,0,0,0,59.7154,10.4,1561.22,134.579,36,18,86.7344,150.117,118.638,69.3788,132.391,77.4215,1,0,0,0,3,0.285714,2,2,0.285714,2,5,6,3,0
3,58,3_perceived_readability,0,2.41322314049587,Java,0,0,0,0,0,0,0,0,84.9966,12.75,2133.99,165.753,37,23,118.555,167.372,115.118,67.3207,125.453,73.3644,1,0,0,0,3,0.25,2,2,0.25,2,6,6,3,0
3,59,3_perceived_readability,0,3.82644628099174,Java,0,0,0,0,0,0,0,0,72,12,1400.3,125.165,27,20,77.7947,116.692,119.948,70.1447,134.28,78.5265,1,0,0,0,1,0.285714,2,2,0.285714,2,5,8,3,0
3,6,3_perceived_readability,3,2.1900826446281,Java,0,0,0,0,0,0,0,0,48.1808,5.78571,601.714,71.2733,26,16,33.4286,104,112.472,65.7732,125.86,73.6025,3,2,2,0,1,0.333333,4,2,0.333333,4,8,8,6,0
3,60,3_perceived_readability,0,3.88429752066116,Java,0,0,0,0,0,0,0,0,37.9742,8.33333,555.066,67.5403,18,13,30.837,66.6079,122.863,71.8498,138.487,80.9864,1,0,0,0,2,0.285714,2,2,0.285714,2,5,5,3,0
3,61,3_perceived_readability,2,3.77685950413223,Java,0,0,0,0,0,0,0,0,81.0733,7.63636,1416.29,126.115,41,23,78.6826,185.466,107.326,62.7638,119.501,69.8835,4,3,1,0,1,0.357143,5,2,0.357143,5,9,10,7,0
3,62,3_perceived_readability,1,3.47107438016529,Java,0,0,0,0,0,0,0,0,72.9545,9,1146.39,109.536,29,21,63.6886,127.377,113.811,66.5562,122.052,71.3754,2,1,1,0,2,0.222222,2,2,0.222222,2,7,8,4,0
3,63,3_perceived_readability,1,2.65289256198347,Java,0,0,0,0,0,0,0,0,79.5098,12,1872.96,151.945,35,22,104.053,156.08,112.754,65.9382,127.379,74.4907,2,1,1,0,4,0.363636,4,3,0.363636,4,7,8,5,0
3,64,3_perceived_readability,1,3.59504132231405,Java,0,0,0,0,0,0,0,0,68.8127,11.6667,1714.36,143.242,34,20,95.2425,146.946,113.068,66.1216,120.98,70.7485,2,1,1,0,2,0.222222,2,2,0.222222,2,7,7,4,0
3,65,3_perceived_readability,1,3.21487603305785,Java,0,0,0,0,0,0,0,0,89.1384,15.7857,3256.96,219.723,45,24,180.942,206.323,111.303,65.0896,118.434,69.2595,2,1,1,0,1,0.222222,2,2,0.222222,2,7,7,6,0
3,66,3_perceived_readability,0,2.60330578512397,Java,0,0,0,0,0,0,0,0,101.623,8.75,1747.42,145.077,42,27,97.079,199.705,117.154,68.5108,130.249,76.1693,1,0,0,0,5,0.285714,2,2,0.285714,2,5,8,3,0
3,67,3_perceived_readability,1,4.01652892561984,Java,0,0,0,0,0,0,0,0,90.5684,15,2544.65,186.389,37,24,141.37,169.644,110.158,64.4198,127.884,74.7857,2,1,1,0,0,0.5,8,7,0.5,8,8,10,5,1
3,68,3_perceived_readability,0,3.36363636363636,Java,0,0,0,0,0,0,0,0,56.1057,11.375,1255.36,116.371,27,17,69.7423,110.361,120.238,70.3144,138.5,80.9939,1,0,0,0,3,0.375,3,3,0.375,3,5,5,3,1
3,69,3_perceived_readability,0,2.92561983471074,Java,0,0,0,0,0,0,0,0,76.635,10.8333,1932.42,155.144,40,22,107.357,178.377,114.787,67.127,124.975,73.085,1,0,0,0,3,0.25,2,2,0.25,2,6,7,3,0
